"","Datetime","Tweet.URL","Tweet.Id","Tweet.User.Id","Text","Username","User.Location","replyCount","retweetCount","likeCount","quoteCount","language","retweetedTweet","quotedTweet","mentionedUsers","clean_text"
"901","2020-05-31 21:16:38+00:00","https://twitter.com/safwaaan/status/1267203355111313413",1267203355111313408,68514590,"@fangfang_wuhan @EilNox @TheBilalAbbasi @evazhengll I've lived in China for years. I've seen with my own eyes. From mohe to yunan. From dandong to Tibet and occupied East Turkestan. Wumao shabi, you aren't fooling anyone. You support the Han version of ISIS, the evil CCP https://t.co/X4M0tgnUIv","safwaaan","China",0,0,0,0,"en",NA,"","[User(username='fangfang_wuhan', displayname='Fangfang_wuhandiary', id=1248598933229785089, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='EilNox', displayname='Eil Nox🇨🇳🇵🇰🇷🇸', id=1254200610263404545, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='TheBilalAbbasi', displayname='𝐁𝐢𝐥𝐚𝐥 𝐀𝐛𝐛𝐚𝐬𝐢🇵🇰', id=1212365508063842305, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='evazhengll', displayname='Eva 郑 عائشة', id=4603259056, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","ve lived china years ve seen eyes mohe yunan dandong tibet occupied east turkestan wumao shabi aren t fooling anyone support han version isis evil ccp"
"902","2020-05-31 17:47:52+00:00","https://twitter.com/cheryltan88/status/1267150820002299904",1267150820002299904,18618770,"Portrait of a woman sitting for a portrait with a painter, via @zoom_us ... #covidlife #art #circuitbreaker #circuitbreakersg #singapore #sglife https://t.co/HjlS8C3h6C","cheryltan88","New York, USA / Singapore",0,0,1,0,"en",NA,"","[User(username='zoom_us', displayname='Zoom', id=522701657, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","portrait woman sitting portrait painter via"
"903","2020-05-31 17:40:52+00:00","https://twitter.com/schicksebastian/status/1267149055932510209",1267149055932510208,983072988223492096,"Any ideas for what to do if you can’t leaf the hotel room for 14 days? 🤪 #QuarantineLife #coronavirus https://t.co/QElSvMr2PI","schicksebastian","Würzburg",0,0,0,0,"en",NA,"","","ideas cant leaf hotel room days"
"904","2020-05-31 15:23:06+00:00","https://twitter.com/SajidTweetsBD/status/1267114389150134272",1267114389150134272,884072579392077824,"Meanwhile in New Zealand:

-  Nine days w/no new covid cases
-  No covid patients in hospital
-  Only one active case remaining
-  Testing centers closing
-  Plans underway to open travel

Epidemiologists now say NZ has a 90% chance of eliminating the disease.

🇳🇿

(📸 NZ Govt)","SajidTweetsBD","Munshiganj, Dhaka, Bangladesh ",0,0,0,0,"en",NA,"","","meanwhile new zealand nine days w new covid cases covid patients hospital one active case remaining testing centers closing plans underway open travel epidemiologists now say nz chance eliminating disease nz govt"
"905","2020-05-31 15:04:52+00:00","https://twitter.com/audreytan/status/1267109798010478593",1267109798010478592,15770959,"This #Covid-19 pandemic has unlocked new things I never thought I'd do. For instance, I was told often by geraldtock that I did not have green fingers after a cactus died under my care 😂 At the start of the circuit… https://t.co/NTSNoCg7dH","audreytan","Singapore | NZ ",0,0,1,0,"en",NA,"","","pandemic unlocked new things never thought d instance told often geraldtock green fingers cactus died care start circuit"
"906","2020-05-31 14:01:38+00:00","https://twitter.com/sinandservice/status/1267093887547514881",1267093887547514880,15735361,"It would've been an awesome #DBSMarinaRegatta this weekend if not for COVID-19. Wishing that 💦 days in the 🚣🏽‍♂️ would come back soon. #palsdb #dragonboat @ The Promontory@Marina Bay https://t.co/WoDnVJu2DM","sinandservice","Singapore",0,0,2,0,"en",NA,"","","ve awesome weekend covid wishing days come back soon promontory bay"
"907","2020-05-31 13:50:55+00:00","https://twitter.com/degree_kel_sius/status/1267091188894613505",1267091188894613504,83304826,"Hope my #cooking dont just stop here... Today is our last #weekend to the end of #Singapore #CircuitBreaker period starting from 2 June 2020 and to Phase 1 of #safe re-opening.

While most of our social and economic… https://t.co/TiHijhUbJJ","degree_kel_sius","Pasir Ris, Singapore",0,0,0,0,"en",NA,"","","hope dont just stop today last end period starting june phase re opening social economic"
"908","2020-05-31 13:49:32+00:00","https://twitter.com/cheryltan88/status/1267090840070918145",1267090840070918144,18618770,"In #Singapore, vending machines at the local community centre for citizens to claim their government-issue masks — just scan your National ID card, pick a size &amp; color &amp; voila... #sglife #covid19 #covid_19 #Bedok https://t.co/RDlMfRvv89","cheryltan88","New York, USA / Singapore",2,1,9,0,"en",NA,"","","vending machines local community centre citizens claim government issue masks just scan national id card pick size amp color amp voila"
"909","2020-05-31 13:03:45+00:00","https://twitter.com/whywendywrites/status/1267079317835649024",1267079317835649024,712256503944577024,"⁣⁣
[Last day of May 2020 in Singapore 🇸🇬]⁣⁣
⁣⁣
Jewel 💎 without waterfall ⁣

.⁣⁣⁣⁣⁣⁣⁣⁣
.⁣⁣⁣⁣⁣⁣⁣⁣
.⁣⁣⁣⁣⁣⁣⁣⁣
.⁣⁣⁣⁣⁣⁣⁣⁣
#whywendywrites #singapore #circuitbreaker #stayhomeforsg #stayhome #stayhomestaysafe #slowdown… https://t.co/fSLH5stUYh","whywendywrites","",1,0,0,0,"en",NA,"","","last day may singapore jewel without waterfall"
"910","2020-05-31 12:01:46+00:00","https://twitter.com/kclee1987/status/1267063721609723904",1267063721609723904,435464741,"Day 55 of #circuitbreaker and 22nd run since I move to SG in mid March. 
Finally, I get to see the famous Merlion. 🤣 https://t.co/XlwNzGMlEX","kclee1987","Singapore",0,0,9,0,"en",NA,"","","day run since move sg mid march finally get see famous merlion"
"911","2020-05-31 11:56:38+00:00","https://twitter.com/bernardlim108/status/1267062426459082753",1267062426459082752,2378489462,"#homemade (GNC bagged) #ayambriyani thanks to m71jj and bearichmond if you wish to order, call Syed Yafith 98347413 #covid19 #coronavirus #wfh #stayhome #staysafe #circuitbreaker #nasibriyani #family… https://t.co/5vwBEfrJEc","bernardlim108","Singapore",0,0,0,0,"en",NA,"","","gnc bagged thanks m bearichmond wish order call syed yafith"
"912","2020-05-31 11:14:21+00:00","https://twitter.com/keith_weeSG/status/1267051787887849472",1267051787887849472,899844553,"With schools reopening very soon, let’s pray the numbers stay down #COVID__19 #circuitbreakersg #Singapore https://t.co/FdD8LhDapP","keith_weeSG","Singapore",0,0,0,0,"en",NA,"https://twitter.com/ChannelNewsAsia/status/1266999240657522688","","schools reopening soon lets pray numbers stay"
"913","2020-05-31 10:57:09+00:00","https://twitter.com/leejanhau/status/1267047457826893826",1267047457826893824,899102209970810880,"More work to be done before we really understand the differences in epidemiology between children and adults in #covid19 #coronavirus

#pedsicu
#clinicalepidemiology 

How do children spread the coronavirus? The science still isn’t clear https://t.co/FwwBbG2TXw","leejanhau","Singapore",0,2,8,0,"en",NA,"","","work done really understand differences epidemiology children adults children spread coronavirus science still isnt clear"
"914","2020-05-31 09:50:58+00:00","https://twitter.com/pezer69/status/1267030805282459649",1267030805282459648,40892067,"Every weekend is about queuing. #circuitbreaker #circuitbreakersg #circuitbreakerisendingsoon #gulfmaster #gwn1000 #gshock #gshocksg #internationalgshockcollectors #gshockaddict #thewrongwrist #wotd #womw #masterofg… https://t.co/dmDagr1sfa","pezer69","Singapore",0,0,0,0,"en",NA,"","","every weekend queuing"
"915","2020-05-31 08:49:20+00:00","https://twitter.com/hongruilee/status/1267015293789855744",1267015293789855744,364566794,"#circuitbreakingorange day 55 - I'm not saying that I agree with everything portrayed but snacks plz.

#covid_19 #stayhome #stayathome #singapore #circuitbreakersg @ At Home https://t.co/LOhqZord1a","hongruilee","Singapore",0,0,0,0,"en",NA,"","","day m saying agree everything portrayed snacks plz home"
"916","2020-05-31 08:40:37+00:00","https://twitter.com/noypreneur/status/1267013097299906561",1267013097299906560,250903440,"Delivered Cellsentials to my super bait clients via SingPost and this beauty drawn me here. 🌤🏖🌴

#EastCoastPark #13KMdone🏃🏻‍♂️ #Summer2020 #CircuitBreaker #NatureBreak #StayHealthy #MentalHealthAwareness #StayActive #FitLab #OntheGoWithMarky #NoyPreneur #WeHealAsOne https://t.co/HPrkViDlZx","noypreneur","Singapore",0,0,0,0,"en",NA,"","","delivered cellsentials super bait clients via singpost beauty drawn"
"917","2020-05-31 08:13:15+00:00","https://twitter.com/GabrielSim/status/1267006214132527104",1267006214132527104,34572260,"#India can develop its #health #innovation ecosystem into a dominant, post-Covid economic sector by streamlining development and #regulatory processes, and lending more support so that #innovators can compete on a global platform. #healthcare

https://t.co/7OHxVoYahO","GabrielSim","Singapore",0,0,0,0,"en",NA,"","","can develop ecosystem dominant post covid economic sector streamlining development processes lending support can compete global platform"
"918","2020-05-31 07:47:33+00:00","https://twitter.com/GabrielSim/status/1266999745676865539",1266999745676865536,34572260,"World Bank has approveed US$250 million loan to help #Indonesia reduce the risk of spread, improve the ability to detect, and enhance the response to the #COVID19 pandemic. #publichealth #GlobalHealth #coronavirus 

https://t.co/Bl9CGfhf7G","GabrielSim","Singapore",0,0,0,0,"en",NA,"","","world bank approveed us million loan help reduce risk spread improve ability detect enhance response pandemic"
"919","2020-05-31 06:50:23+00:00","https://twitter.com/whywendywrites/status/1266985357888950272",1266985357888950272,712256503944577024,"Snapshots of Circuit Breaker in Singapore during Covid-19","whywendywrites","",0,0,0,0,"en",NA,"","","snapshots circuit breaker singapore covid"
"920","2020-05-31 02:56:30+00:00","https://twitter.com/afimikalex/status/1266926500986535938",1266926500986535936,928626560977879040,"Whatever happening in this world is the outcomes of  🦠 COVID-19, cold war, discrimination, scorn, politicizing and even relationships 😏","afimikalex","Singapore",0,0,0,0,"en",NA,"","","whatever happening world outcomes covid cold war discrimination scorn politicizing even relationships"
"921","2020-05-31 02:48:57+00:00","https://twitter.com/javed_chef/status/1266924599993745409",1266924599993745408,1552391720,"Diwakar Sharma ! You are totally wrong !! Coronavirus is not any one soldier! Try to divert your mindset ! In good way to harmony for community not to destroy your unlovable words https://t.co/0A2b1sWrcE","javed_chef","Singapore",0,0,0,0,"en",NA,"https://twitter.com/Diwakar90sharma/status/1265603753648050177","","diwakar sharma totally wrong coronavirus one soldier try divert mindset good way harmony community destroy unlovable words"
"922","2020-05-31 02:43:16+00:00","https://twitter.com/anferneeck/status/1266923168310140929",1266923168310140928,54228482,"Day 54 of #circuitbreaker. #singapore #covid19 #SGUnited #SGTogether #stayhome #stayhomestaysafe @ Singapore https://t.co/pj5VKAtRdT","anferneeck","Singapore",1,0,0,0,"en",NA,"","","day singapore"
"923","2020-05-31 02:39:57+00:00","https://twitter.com/anferneeck/status/1266922334700650504",1266922334700650496,54228482,"Day 53 of #circuitbreaker. #singapore #covid19 #SGUnited #SGTogether #stayhome #stayhomestaysafe @ Changi Airport https://t.co/Q43y2dqdAe","anferneeck","Singapore",1,1,1,0,"en",NA,"","","day changi airport"
"924","2020-05-31 02:10:43+00:00","https://twitter.com/mmaarhxi/status/1266914975932510208",1266914975932510208,997540176,"2020 has been a year just full of lessons to be learnt; COVID-19 and BLM so, what's gonna happen in the next 6 months?","mmaarhxi","North-East Region, Singapore",0,0,2,0,"en",NA,"","","year just full lessons learnt covid blm s gonna happen next months"
"925","2020-05-31 02:09:28+00:00","https://twitter.com/cassakating/status/1266914661548666882",1266914661548666880,587827432,"Team Shroom or Team Chick? Still a tough one, though Shroom is a winner for me with those melty cheese and portobello mushroom!

#circuitbreaker doesn’t stop us from having shakeshacksg at home. Had satisfying lunch… https://t.co/fT3S6OwuOm","cassakating","Singapore",0,0,0,0,"en",NA,"","","team shroom team chick still tough one though shroom winner melty cheese portobello mushroom doesnt stop us shakeshacksg home satisfying lunch"
"926","2020-05-31 01:53:59+00:00","https://twitter.com/whywendywrites/status/1266910765149114369",1266910765149114368,712256503944577024,"⁣
[Last day of Circuit Breaker 🌈  🇸🇬]⁣
⁣
Of rainbow, sunshine, cakes and 🍡🐶⁣

.⁣⁣⁣⁣⁣⁣⁣
.⁣⁣⁣⁣⁣⁣⁣
.⁣⁣⁣⁣⁣⁣⁣
.⁣⁣⁣⁣⁣⁣⁣
#whywendywrites #singapore #circuitbreaker #stayhomeforsg #stayhome #stayhomestaysafe… https://t.co/e2Vo6jEge3","whywendywrites","",0,0,0,0,"en",NA,"","","last day circuit breaker rainbow sunshine cakes"
"927","2020-05-31 01:26:55+00:00","https://twitter.com/1mpzz/status/1266903956032086016",1266903956032086016,633515282,"People seem to look better during the pandemic as half their faces are masked. #coronavirus #singapore #sg","1mpzz","In a pressure cooker",0,0,0,0,"en",NA,"","","people seem look better pandemic half faces masked"
